Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
53,1,1223,7,2,4,50,3,5,3,3,18,3,2,1,26,6,3,7,7,4,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,942,15,1,2,69,1,1,4,0,18,3,1,1,6,2,2,5,4,1,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,0,1256,3,4,3,48,2,1,4,0,11,3,2,1,1,5,3,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,1,1402,2,3,3,69,3,4,1,8,23,4,1,0,28,2,3,26,15,15,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,111,17,3,4,74,1,1,3,2,13,3,4,0,6,3,3,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,1,147,2,3,2,99,3,1,3,1,13,3,4,1,5,2,3,5,4,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,0,906,5,2,1,95,2,1,1,6,17,3,1,1,5,2,1,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,1,1329,29,4,3,61,3,2,1,8,19,3,3,3,8,3,3,4,3,0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,1,1184,2,4,2,62,3,2,2,5,12,3,4,3,5,2,3,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50,1,1421,2,3,4,30,3,4,1,2,22,4,3,1,32,3,3,2,2,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,1,1179,19,4,4,78,2,1,1,1,12,3,3,3,6,2,3,6,5,3,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,1,1450,15,2,4,52,3,5,2,5,11,3,1,1,25,2,3,4,2,0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,1,1361,17,4,3,94,3,2,1,3,15,3,4,3,15,2,3,7,7,1,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,0,984,17,2,4,97,3,1,2,1,13,3,1,1,1,3,1,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,1146,25,3,2,82,3,2,3,1,12,3,1,1,10,3,2,10,7,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,1,917,6,4,3,60,1,1,3,1,14,3,3,1,7,4,3,7,7,1,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,853,7,4,3,49,3,2,3,1,13,3,1,3,10,4,2,10,7,8,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,200,29,4,4,32,3,2,4,1,25,4,2,0,20,3,3,20,11,13,17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20,1,654,21,3,3,43,4,1,4,1,17,3,4,0,2,2,3,2,1,2,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46,1,150,2,4,4,60,3,2,4,2,11,3,3,1,12,3,2,6,3,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,179,2,5,4,79,4,2,1,7,16,3,1,1,10,3,4,4,3,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,1,696,7,4,2,52,4,2,4,0,18,3,2,1,12,3,3,11,7,1,9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1,116,13,3,3,77,2,1,2,1,20,4,3,1,2,2,3,2,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,1,1316,2,2,4,38,3,2,3,4,14,3,4,0,10,2,3,8,7,0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,1,363,1,3,3,77,1,3,1,2,21,4,3,1,17,2,3,7,7,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,117,9,3,1,60,3,1,4,0,13,3,2,1,15,5,3,14,10,4,10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1,107,10,3,2,84,2,2,2,7,12,3,2,1,7,2,4,5,1,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,1,1356,10,4,3,57,3,2,4,0,14,3,2,0,5,4,3,4,3,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1,1465,1,3,4,63,3,1,2,0,21,4,1,1,12,2,3,11,9,5,7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,1,458,26,5,1,60,3,3,1,3,17,3,3,0,20,6,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,1,1212,8,2,3,78,2,3,4,4,11,3,2,1,16,6,2,13,2,4,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,1,1103,14,3,1,42,3,1,1,1,14,3,4,2,9,3,2,9,7,6,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,1,966,1,4,4,53,3,3,3,7,17,3,1,1,33,2,1,5,4,1,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,1117,2,1,1,72,4,1,4,1,13,3,4,1,10,5,3,10,5,7,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,0,504,10,3,1,96,2,1,2,1,25,4,2,0,1,2,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,1,1010,1,3,1,97,3,1,4,1,15,3,1,3,3,5,3,3,2,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,1,685,3,3,4,85,3,4,4,3,14,3,1,0,36,2,3,10,9,0,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,1,1332,11,2,3,80,3,2,1,1,12,3,4,0,6,2,2,6,5,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1,1062,24,3,3,96,2,2,1,1,19,3,2,0,10,2,3,10,9,1,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,1,326,3,3,3,48,2,2,4,5,17,3,4,0,13,2,3,6,1,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,1,920,3,3,3,96,1,5,4,3,14,3,2,1,25,2,3,8,7,0,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,1,1098,4,2,1,85,2,5,3,2,13,3,3,1,23,2,4,1,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,469,3,3,3,46,3,1,2,1,12,3,3,0,12,2,2,11,10,0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48,1,969,2,2,4,76,4,1,2,5,11,3,3,0,7,4,2,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1,1167,4,2,1,76,3,1,3,1,11,3,2,3,5,2,3,5,3,0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,1,1329,7,3,3,82,3,2,4,1,11,3,2,2,6,2,3,6,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1,715,1,3,4,76,2,5,4,6,12,3,3,0,25,3,4,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29,1,694,1,3,4,87,2,4,4,3,14,3,2,2,9,2,2,7,7,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,1,1320,20,3,3,89,4,1,3,0,17,3,4,0,2,5,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,1,1099,5,3,2,88,3,5,2,7,11,3,3,1,26,5,3,22,9,3,10,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,536,10,5,4,82,4,3,3,0,14,3,4,2,10,3,3,9,8,0,8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,1,265,25,3,2,57,4,1,4,1,12,3,4,0,1,2,3,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23,1,373,1,2,4,47,3,1,3,1,22,4,4,1,1,2,3,1,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,0,599,24,1,3,73,1,1,4,1,14,3,4,0,1,4,3,1,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26,1,583,4,2,3,53,3,1,4,1,20,4,2,0,8,2,2,8,5,2,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,0,1449,2,3,1,94,1,5,2,2,16,3,1,0,26,2,3,24,10,1,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,1,177,8,1,4,37,2,4,2,1,15,3,4,1,34,3,3,33,9,15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0,251,10,2,1,45,2,1,3,1,20,4,3,0,2,2,1,2,2,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,168,4,2,4,33,2,5,2,2,14,3,3,1,26,2,3,11,4,0,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,131,2,3,3,86,3,2,1,0,12,3,4,0,4,3,3,3,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1,237,9,3,4,83,3,5,2,4,24,4,1,1,31,5,2,29,10,11,10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1,1429,18,4,4,67,3,3,4,6,12,3,4,0,25,6,2,9,7,5,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,135,19,3,3,46,3,2,2,4,13,3,3,2,15,2,4,11,8,5,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,791,1,4,4,44,3,1,3,0,11,3,3,0,5,2,2,4,2,0,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,1,1199,4,2,3,92,4,5,1,1,14,3,4,2,26,4,2,25,9,14,13,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,648,11,3,3,56,2,2,2,4,11,3,4,2,14,5,4,10,9,1,8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1,735,6,1,3,66,3,1,3,0,14,3,4,0,4,3,3,3,2,2,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,1,603,7,4,2,78,4,2,2,6,16,3,4,0,18,2,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43,1,531,4,4,4,56,2,3,4,3,14,3,4,0,23,3,4,21,7,15,17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1,429,2,4,3,53,3,2,2,9,11,3,4,0,18,2,3,16,14,5,12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44,0,621,15,3,1,73,3,3,4,1,11,3,4,1,10,2,3,10,7,0,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,1,193,2,3,4,52,2,1,4,1,12,3,2,1,2,2,3,2,2,2,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,1,968,6,2,2,40,2,1,3,0,14,3,2,0,8,6,2,7,0,7,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,1,879,9,2,3,72,3,2,3,7,18,3,3,0,10,3,3,8,4,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,0,806,7,3,2,39,3,1,3,3,13,3,1,2,10,2,3,7,7,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,640,1,3,4,84,3,1,1,2,11,3,2,0,5,2,2,3,2,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,1,266,1,3,4,40,3,1,2,1,18,3,4,0,2,3,2,2,2,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32,1,604,8,3,3,56,4,2,4,1,15,3,3,2,10,4,4,10,7,0,8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,1,364,25,3,2,83,3,5,2,3,22,4,3,0,22,4,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,412,13,4,3,94,2,4,2,6,13,3,4,2,21,4,3,19,9,15,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,848,23,4,1,88,3,1,3,1,12,3,4,2,2,3,3,2,2,2,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0,1089,7,2,4,79,3,2,3,1,18,3,1,1,10,3,3,10,4,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0,360,23,3,3,93,3,1,1,0,13,3,1,0,6,2,3,5,2,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,1,1138,6,3,1,48,2,2,4,0,12,3,1,1,10,6,3,9,2,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,325,10,4,4,63,3,3,3,3,12,3,1,0,10,0,3,7,7,1,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,1,991,1,2,4,44,3,1,1,6,12,3,3,0,10,3,4,7,6,5,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,1476,1,3,3,55,1,2,4,0,11,3,1,3,10,6,3,9,8,7,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,1322,28,3,4,43,3,4,1,4,11,3,2,0,25,2,3,3,2,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40,0,299,25,4,4,57,2,3,2,2,12,3,3,0,9,2,3,5,4,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,0,1030,5,3,2,64,3,3,2,9,19,3,3,0,10,2,2,8,7,7,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1,634,17,4,2,95,3,3,1,1,23,4,4,2,9,2,3,9,1,0,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,1,524,18,2,1,32,3,2,3,0,11,3,1,0,9,6,3,8,7,1,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,587,2,4,4,57,3,3,3,1,19,3,1,1,10,5,2,10,8,9,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,1,256,10,2,3,40,1,2,2,1,13,3,1,0,19,4,3,19,2,11,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0,1060,1,3,4,54,3,1,2,1,11,3,1,0,3,2,4,3,2,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44,0,935,3,3,1,89,3,1,1,4,12,3,3,0,10,4,4,3,2,1,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1,495,2,1,3,37,3,4,3,0,13,3,4,0,21,3,2,20,8,2,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,1,282,2,2,4,58,1,5,3,4,14,3,4,1,23,5,3,19,9,9,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,1,206,8,4,4,99,3,5,2,6,14,3,1,0,36,4,3,7,3,7,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1,458,16,2,3,74,3,1,3,9,16,3,2,1,6,0,3,4,2,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,1,943,9,3,4,86,3,3,4,0,11,3,4,1,10,0,2,9,7,1,6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1,523,2,3,3,98,3,2,4,1,13,3,3,0,9,4,3,9,8,8,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,1,1018,1,3,3,66,3,2,1,0,17,3,4,1,10,2,3,9,3,1,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,1,482,4,4,3,87,3,2,3,1,11,3,2,0,9,3,3,9,6,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51,1,770,5,3,3,84,3,4,2,1,11,3,2,1,33,2,3,33,9,0,10,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1,1009,2,2,2,31,3,2,1,3,15,3,4,1,11,3,3,7,7,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,1,507,15,2,3,66,3,2,1,1,12,3,4,0,10,6,4,10,8,9,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,1,882,19,1,4,67,3,1,4,3,11,3,3,3,7,6,2,3,2,1,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,0,601,7,4,3,53,2,3,1,7,14,3,4,0,31,0,2,10,9,5,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
